,folder_name,area_name,year,xmin,ymin,zmin,xmax,ymax,zmax,points
209,FL_HurricaneMichael_4_2020/,FL_HurricaneMichael_4,2020,-9428908,3528741,-39114,-9349382,3608267,40412,53176875413
210,FL_IndianRiver_2007/,FL_IndianRiver,2007,-8977054,3192424,-19520,-8937180,3232298,20354,1804367703
211,FL_JeffersonCo-North_2007/,FL_JeffersonCo-North,2007,-9360998,3538821,-28856,-9305116,3594703,27026,4759764972
212,FL_LeeCounty_2007/,FL_LeeCounty,2007,-9159302,3027029,-39592,-9079122,3107209,40588,7730920296
213,FL_LeonCo_2009/,FL_LeonCo,2009,-9430548,3524205,-40523,-9348230,3606523,41795,2517945713
214,FL_ManateeCo_2007/,FL_ManateeCo,2007,-9214527,3164180,-27878,-9157773,3220934,28876,1050836849
215,FL_NWFWMD_5-Counties_2007/,FL_NWFWMD_5-Counties,2007,-9578282,3513357,-67458,-9442978,3648661,67846,6493198210
216,FL_NassauCo_2007/,FL_NassauCo,2007,-9114459,3541515,-25420,-9065011,3590963,24028,752155169
217,FL_OkaloosaCo_2007/,FL_OkaloosaCo,2007,-9662115,3538479,-23971,-9614223,3586371,23921,1563171538
218,FL_OkaloosaCo_2008/,FL_OkaloosaCo,2008,-9680373,3551712,-40593,-9598813,3633272,40967,3114230037
219,FL_Panhandle_TL_2018/,FL_Panhandle_TL,2018,-9595278,3575816,-56568,-9482054,3689040,56656,447576949
220,FL_PascoCo_2007/,FL_PascoCo,2007,-9229940,3270225,-16197,-9196774,3303391,16969,240823905
221,FL_PascoCo_2011/,FL_PascoCo,2011,-9213297,3254982,-30455,-9151079,3317200,31763,1913209267
222,FL_Peninsular_FDEM_Charlotte_2018/,FL_Peninsular_FDEM_Charlotte,2018,-9171222,3063877,-45507,-9079012,3156087,46703,40901859495
223,FL_Peninsular_FDEM_Clay_2018/,FL_Peninsular_FDEM_Clay,2018,-9140733,3465970,-31877,-9076831,3529872,32025,59898134357
224,FL_Peninsular_FDEM_Desoto_2018/,FL_Peninsular_FDEM_Desoto,2018,-9135459,3118653,-27663,-9078873,3175239,28923,41651123727
225,FL_Peninsular_FDEM_Duval_2018/,FL_Peninsular_FDEM_Duval,2018,-9135440,3509802,-38746,-9057838,3587404,38856,61009511038
226,FL_Peninsular_FDEM_Glades_2018/,FL_Peninsular_FDEM_Glades,2018,-9080549,3083575,-38023,-9003583,3160541,38943,43048696757
227,FL_Peninsular_FDEM_Hendry_2018/,FL_Peninsular_FDEM_Hendry,2018,-9080394,3024544,-39054,-9001970,3102968,39370,56613215800
228,FL_Peninsular_FDEM_IndianRiver_2018/,FL_Peninsular_FDEM_IndianRiver,2018,-8975836,3194180,-17471,-8939430,3230586,18935,8660695141
229,FL_Peninsular_FDEM_KeyBiscayne_2020/,FL_Peninsular_FDEM_KeyBiscayne,2020,-8926591,2958454,-2496,-8921443,2963602,2652,153706103
230,FL_Peninsular_FDEM_Manatee_2018/,FL_Peninsular_FDEM_Manatee,2018,-9212771,3138481,-38126,-9135447,3215805,39198,38779724728
231,FL_Peninsular_FDEM_Martin_2018/,FL_Peninsular_FDEM_Martin,2018,-8983059,3102235,-34836,-8913035,3172259,35188,25208731871
232,FL_Peninsular_FDEM_Nassau_2018/,FL_Peninsular_FDEM_Nassau,2018,-9135539,3539700,-36064,-9063309,3611930,36166,54683282914
233,FL_Peninsular_FDEM_Orange_2018/,FL_Peninsular_FDEM_Orange,2018,-9090267,3287909,-32234,-9024205,3353971,33828,51845942863
234,FL_Peninsular_FDEM_PalmBeach_2019/,FL_Peninsular_FDEM_PalmBeach,2019,-9003639,3031038,-47611,-8908041,3126636,47987,32822194602
235,FL_Peninsular_FDEM_Sarasota_2018/,FL_Peninsular_FDEM_Sarasota,2018,-9200639,3111769,-32059,-9135435,3176973,33145,31034436705
236,FL_Peninsular_FDEM_StLucie_2018/,FL_Peninsular_FDEM_StLucie,2018,-8981221,3145282,-26428,-8928153,3198350,26640,23467097725
237,FL_Peninsular_Flagler_2019/,FL_Peninsular_Flagler,2019,-9075093,3408483,-23602,-9027777,3455799,23714,25314902871
238,FL_Peninsular_Hernando_2019/,FL_Peninsular_Hernando,2019,-9204982,3284447,-35030,-9133798,3355631,36154,32858585231
239,FL_Peninsular_Pinellas_2018/,FL_Peninsular_Pinellas,2018,-9244380,3199322,-36544,-9171558,3272144,36278,16835045264
240,FL_Peninsular_Seminole_2018/,FL_Peninsular_Seminole,2018,-9067639,3320251,-24258,-9019019,3368871,24362,25394818677
241,FL_Peninsular_Sumter_2018/,FL_Peninsular_Sumter,2018,-9183525,3289707,-40846,-9101535,3371697,41144,51046997352
242,FL_Peninsular_Volusia_2018/,FL_Peninsular_Volusia,2018,-9094152,3334309,-53058,-8987730,3440731,53364,103231432502
243,FL_PinellasCo_2007/,FL_PinellasCo,2007,-9244367,3199298,-36031,-9171549,3272116,36787,3091561200
244,FL_Sarasota_2007/,FL_Sarasota,2007,-9207554,3112577,-35591,-9135434,3184697,36529,4002516852
245,FL_StJohnsCo_2008/,FL_StJohnsCo,2008,-9106537,3454991,-40555,-9025393,3536135,40589,11810146442
246,FL_StJohnsRiver_WMD_2012/,FL_StJohnsRiver_WMD,2012,-9143998,3420386,-40461,-9062772,3501612,40765,6596493820
247,FL_SuwanneeRiver-Area1_2013/,FL_SuwanneeRiver-Area1,2013,-9265515,3491613,-27243,-9210607,3546521,27665,1989123518
248,FL_SuwanneeRiver-Area2_2013/,FL_SuwanneeRiver-Area2,2013,-9279301,3546163,-4902,-9269069,3556395,5330,115488440
249,FL_SuwanneeRiver-Area3_2013/,FL_SuwanneeRiver-Area3,2013,-9185863,3527134,-9154,-9167203,3545794,9506,312997445
250,FL_SuwanneeRiver-Area4_2013/,FL_SuwanneeRiver-Area4,2013,-9231626,3461972,-15770,-9199686,3493912,16170,1527710354
251,FL_SuwanneeRiver-FY12-Area4-5_2013/,FL_SuwanneeRiver-FY12-Area4-5,2013,-9278344,3505896,-23622,-9230666,3553574,24056,978834114
252,FL_SuwanneeRiver_2012/,FL_SuwanneeRiver,2012,-9175427,3465564,-29219,-9116643,3524348,29565,3497455129
253,FL_SuwanneeRiver_2013/,FL_SuwanneeRiver,2013,-9220691,3483815,-13822,-9192671,3511835,14198,1488900528
254,FL_SuwanneeRiver_North_2011/,FL_SuwanneeRiver_North,2011,-9273559,3439685,-67314,-9137681,3575563,68564,7768815577
255,FL_SuwanneeRiver_West_2011/,FL_SuwanneeRiver_West,2011,-9233660,3439703,-4630,-9223060,3450303,5970,122628203
256,FL_TopobathyFLKeysNOAA_Hydroflattened_2019/,FL_TopobathyFLKeysNOAA_Hydroflattened,2019,-9147691,2779587,-114225,-8919161,3008117,114305,51970164694
257,FL_WaltonAFB_2006-2008/,FL_WaltonAFB_2006,2008,-9634232,3537049,-55783,-9538154,3633127,40295,7481219588
258,FL_WaltonCo_2006/,FL_WaltonCo,2006,-9634232,3537049,-55783,-9538154,3633127,40295,7694763779
259,FL_WestEvergladesNP_topobathymetric_2018/,FL_WestEvergladesNP_topobathymetric,2018,-9076167,2885100,-52424,-8970927,2990340,52816,107298897612
260,GA_Bibb_Jasper_Jones_Monroe_2010/,GA_Bibb_Jasper_Jones_Monroe,2010,-9379944,3849810,-57430,-9263978,3965776,58536,11630630878
261,GA_Bryan_County_2010/,GA_Bryan_County,2010,-9065200,3724790,-18089,-9028986,3761004,18125,1090890472
262,GA_Camden_County_2010/,GA_Camden_County,2010,-9112425,3594966,-28028,-9054929,3652462,29468,5906951536
263,GA_Central_1_2018/,GA_Central_1,2018,-9422133,3870887,-125541,-9170573,4122447,126019,59159976532
264,GA_Central_2_2018/,GA_Central_2,2018,-9540929,3700483,-114719,-9311007,3930405,115203,38135978872
265,GA_Central_3_2018/,GA_Central_3,2018,-9509667,3533495,-134185,-9240817,3802345,134665,82336635439
266,GA_Charlton_Brantley_Camden_2010/,GA_Charlton_Brantley_Camden,2010,-9193736,3551116,-64371,-9063398,3681454,65967,8255823271
267,GA_Effingham_Screven_Bulloch_2010/,GA_Effingham_Screven_Bulloch,2010,-10423149,2495275,-127,-7738609,5179815,2684413,15654047821
268,GA_Harris_County_2010/,GA_Harris_County,2010,-9482935,3830592,-28045,-9425491,3888036,29399,5636767975
269,GA_Heard_County_2010/,GA_Heard_County,2010,-9495531,3911230,-20190,-9453551,3953210,21790,2477891377
270,GA_McIntosh_County_2010/,GA_McIntosh_County,2010,-9088117,3670587,-27882,-9032087,3726617,28148,4707021224
271,GA_PotatoCreek_2009/,GA_PotatoCreek,2009,-9416157,3866368,-30689,-9353929,3928596,31539,5900498693
272,GA_SW_Georgia_B1a_2017/,GA_SW_Georgia_B1a,2017,-9490370,3713539,-64644,-9360370,3843539,65356,6415722864
273,GA_SW_Georgia_B1b_2017/,GA_SW_Georgia_B1b,2017,-9488609,3858739,-41182,-9405319,3942029,42108,13239227109
274,GA_SW_Georgia_B2_2017/,GA_SW_Georgia_B2,2017,-9475109,3592134,-54069,-9366365,3700878,54675,21925714249
275,GA_SW_Georgia_B4_2017/,GA_SW_Georgia_B4,2017,-9405836,3706289,-88447,-9230200,3881925,87189,60326605817
276,GA_SW_Georgia_B5_2017/,GA_SW_Georgia_B5,2017,-9285402,3733643,-44601,-9196038,3823007,44763,17292173767
277,GA_Statewide_10_2018/,GA_Statewide_10,2018,-9296766,3577173,-107584,-9081716,3792223,107466,31444277321
278,GA_Statewide_11_2018/,GA_Statewide_11,2018,-9295994,3624433,-119873,-9055648,3864779,120473,33030721667
279,GA_Statewide_12_2018/,GA_Statewide_12,2018,-9276736,3518336,-83860,-9108300,3686772,84576,32928484587
280,GA_Statewide_9_2018/,GA_Statewide_9,2018,-9285738,3770749,-65333,-9154064,3902423,66341,35099632626
281,GA_Statewide_B1_2018/,GA_Statewide_B1,2018,-9583830,3980691,-91133,-9400820,4163701,91877,32251297168
282,GA_Statewide_B2_2018/,GA_Statewide_B2,2018,-9530469,3960578,-100971,-9327173,4163874,102325,42678530660
283,GA_Statewide_B3_2018/,GA_Statewide_B3,2018,-9458571,3963785,-99320,-9258459,4163897,100792,43103638101
284,GA_Statewide_B4_2018/,GA_Statewide_B4,2018,-9364580,4006983,-78612,-9206050,4165513,79918,21844083675
285,GA_Statewide_B5_2018/,GA_Statewide_B5,2018,-9180031,3593541,-119825,-8939969,3833603,120237,27587433357
286,GA_Statewide_B6_2018/,GA_Statewide_B6,2018,-9156247,3774215,-63813,-9028101,3902361,64333,33188546755
287,GA_Statewide_B7_2018/,GA_Statewide_B7,2018,-9251757,3977322,-49399,-9151489,4077590,50869,13356481893
288,GA_Statewide_B8_2018/,GA_Statewide_B8,2018,-9285911,3846653,-88610,-9107619,4024945,89682,36451418654
289,GA_Walton_County_2010/,GA_Walton_County,2010,-9348669,3970945,-25819,-9296463,4023151,26387,4665506342
290,GA_WayneCo_2010/,GA_WayneCo,2010,-9153659,3676110,-32347,-9087247,3742522,34065,3053472482
291,GA_Wayne_Long_McIntosh_2010/,GA_Wayne_Long_McIntosh,2010,-9165199,3656427,-47621,-9068243,3753383,49335,6585271598
292,Guam_2012/,Guam,2012,16093443,1486253,-24769,16141895,1534705,23683,4834594345
293,HI_Volcano_B1_2019/,HI_Volcano_B1,2019,-17295766,2171432,-31130,-17232348,2234850,32288,52954782933
294,IA_FullState/,IA_Full,tate,-10758075,4793202,-361911,-10034133,5517144,362031,167692896718
295,IA_NorthCentral_1_2020/,IA_NorthCentral_1,2020,-10671701,5133022,-209074,-10250767,5553956,211860,49774341127
296,IA_NorthCentral_2_2020/,IA_NorthCentral_2,2020,-10586910,4988601,-155649,-10274780,5300731,156481,60040043143
297,IA_NorthCentral_3_2020/,IA_NorthCentral_3,2020,-10620077,5086834,-158662,-10303935,5402976,157480,71831674676
298,IA_SouthCentral_1_2020/,IA_SouthCentral_1,2020,-10553585,4948924,-68891,-10414825,5087684,69869,44835699695
299,IA_SouthCentral_2_2020/,IA_SouthCentral_2,2020,-10458521,4949288,-68210,-10320267,5087542,70044,34009977689
300,IA_SouthCentral_3_2020/,IA_SouthCentral_3,2020,-10376837,4950377,-95038,-10185997,5141217,95802,78592906144
301,IA_Western_2_2020/,IA_Western_2,2020,-10762252,5093493,-147772,-10467148,5388597,147332,78997864806
302,IA_Western_3_2020/,IA_Western_3,2020,-10686852,4939454,-85556,-10516348,5109958,84948,78914463513
303,ID_AdamsCo_1_2019/,ID_AdamsCo_1,2019,-13037334,5530369,-67748,-12898188,5669515,71398,70065051818
304,ID_AdamsCo_2_2019/,ID_AdamsCo_2,2019,-13036707,5532696,-65399,-12902125,5667278,69183,21183300555
305,ID_CityofRocks_2011/,ID_CityofRocks,2011,-12669862,5158808,-10995,-12643568,5185102,15299,1104788091
306,ID_CoeurDAlene_2009/,ID_CoeurDAlene,2009,-12973644,6024900,-4358,-12963412,6035132,5874,130420891
307,ID_DryCreek_2007/,ID_DryCreek,2007,-12933927,5416047,-4408,-12921955,5428019,7564,212678268
308,ID_NorthForkPayette_1_2020/,ID_NorthForkPayette_1,2020,-13207315,5420481,-175734,-12852181,5775615,179400,143948505129
309,ID_NorthernID_1_2019/,ID_NorthernID_1,2019,-13110826,6000201,-135978,-12835840,6275187,139008,121860137680
310,ID_NorthernID_2_2019/,ID_NorthernID_2,2019,-13096355,5997885,-137241,-12819097,6275143,140017,145662789718
311,ID_SouthernID_1_2018/,ID_SouthernID_1,2018,-12926217,5163601,-55811,-12811929,5277889,58477,33001351479
312,ID_SouthernID_2_2018/,ID_SouthernID_2,2018,-13086145,5158455,-165272,-12753919,5490681,166954,99346227694
313,ID_SouthernID_3_SA2_2018/,ID_SouthernID_3_SA2,2018,-12994985,5360283,-80853,-12831693,5523575,82439,8138630571
314,ID_USGSTributary_2008/,ID_USGSTributary,2008,-13026751,6035665,-178,-13022879,6039537,3694,5976130
315,IL_8County_B1_2020/,IL_8County_B1,2020,-9851608,4740265,-55188,-9740734,4851139,55686,65478164166
316,IL_8County_B2_2020/,IL_8County_B2,2020,-9839207,4652868,-50572,-9737625,4754450,51010,30048286453
317,IL_8County_PlusChampaign_B1_2019/,IL_8County_PlusChampaign_B1,2019,-9857348,4846924,-39123,-9778500,4925772,39725,22305954161
318,IL_8County_PlusChampaign_B2_2019/,IL_8County_PlusChampaign_B2,2019,-10138420,5016224,-118596,-9899040,5255604,120784,119375284344
319,IL_8County_PlusChampaign_B3_QL1_2019/,IL_8County_PlusChampaign_B3_QL1,2019,-9837308,4868232,-14018,-9808638,4896902,14652,5516878348
320,IL_8County_PlusChampaign_B4_2019/,IL_8County_PlusChampaign_B4,2019,-9857487,4846785,-39250,-9778359,4925913,39878,180569133
321,IL_BooneCo_2007/,IL_BooneCo,2007,-9619663,5187948,320,-9618817,5188794,1166,828681
322,IL_FordIroquoisLivingston_L1_2014/,IL_FordIroquoisLivingston_L1,2014,-9908016,4975036,-26434,-9853818,5029234,27764,4422311418
323,IL_FordIroquoisLivingston_L2_2014/,IL_FordIroquoisLivingston_L2,2014,-9895388,4923576,-52696,-9788880,5030084,53812,6887047974
324,IL_HenryCo_2009/,IL_HenryCo,2009,-10067478,5034305,-31611,-10002790,5098993,33077,3619217335
325,IL_HicksDome_FluorsparDist_2_2019/,IL_HicksDome_FluorsparDist_2,2019,-9937112,4447627,-108753,-9718928,4665811,109431,61028681332
326,IL_HicksDome_FluorsparDist_3_2019/,IL_HicksDome_FluorsparDist_3,2019,-10100225,4434568,-94198,-9860481,4674312,145546,62219693555
327,IL_HicksDome_FluorsparDistrict_B1_2019/,IL_HicksDome_FluorsparDistrict_B1,2019,-9970592,4480972,-92285,-9784666,4666898,93641,87975982743
328,IL_Johnson-Pulaski_MassacCos_2012-2014/,IL_Johnson-Pulaski_MassacCos_2012,2014,-9938708,4435995,-44024,-9850102,4524601,44582,2367495878
329,IL_KendallCo_2010/,IL_KendallCo,2010,-9864078,5079592,-19700,-9823434,5120236,20944,1166712524
330,IL_Peoria_2008/,IL_Peoria,2008,-10022910,4939374,-34858,-9952290,5009994,35762,2204375255
331,IL_SalineRiver_2010/,IL_SalineRiver,2010,-9926147,4498821,-62204,-9801053,4623915,62890,10709172374
332,IL_SangamonRiver_2011/,IL_SangamonRiver,2011,-9972724,4813904,-20755,-9930290,4856338,21679,549249738
333,IL_Wabash-Saline-FEMA_2011/,IL_Wabash-Saline-FEMA,2011,-9924829,4492000,-68845,-9786453,4630376,69531,11250702292
334,IL_WabashRiver_2010/,IL_WabashRiver,2010,-9892098,4546590,-140767,-9609826,4828862,141505,10546800004
335,IN_LakeErie_2010/,IN_LakeErie,2010,-9536434,5039155,-48720,-9437990,5137599,49724,3851671816
336,IN_Statewide-BartholomewCo_2011/,IN_Statewide-BartholomewCo,2011,-9582948,4726892,-22437,-9537486,4772354,23025,1152183880
337,IN_Statewide-BooneCo_2011/,IN_Statewide-BooneCo,2011,-9651511,4847410,-25480,-9599541,4899380,26490,1783842982
338,IN_Statewide-BrownCo_2011/,IN_Statewide-BrownCo,2011,-9622264,4726686,-22514,-9576704,4772246,23046,1008974592
339,IN_Statewide-CarrollCo_2011/,IN_Statewide-CarrollCo,2011,-9661121,4926509,-23915,-9612877,4974753,24329,1129747322
340,IN_Statewide-CassCo_2011/,IN_Statewide-CassCo,2011,-9642301,4947453,-25990,-9589709,5000045,26602,1245127896
341,IN_Statewide-ClintonCo_2011/,IN_Statewide-ClintonCo,2011,-9651339,4885242,-25765,-9599273,4937308,26301,1015192869
342,IN_Statewide-CrawfordCo_2011/,IN_Statewide-CrawfordCo,2011,-9650559,4591489,-25103,-9599933,4642115,25523,1109398273
343,IN_Statewide-ElkhartCo_2011/,IN_Statewide-ElkhartCo,2011,-9580553,5077238,-24362,-9531431,5126360,24760,1193724562
344,IN_Statewide-FultonCo_2011/,IN_Statewide-FultonCo,2011,-9626561,4988819,-29080,-9567859,5047521,29622,882930725
345,IN_Statewide-HarrisonCo-2011/,IN_Statewide-HarrisonCo,2011,-9619086,4572539,-33124,-9552860,4638765,33102,1544945346
346,IN_Statewide-HowardCo_2011/,IN_Statewide-HowardCo,2011,-9615730,4904515,-28592,-9557588,4962657,29550,785582174
347,IN_Statewide-JacksonCo_2011/,IN_Statewide-JacksonCo,2011,-9610095,4675968,-30143,-9549289,4736774,30663,1508593395
348,IN_Statewide-KosciuskoCo_2011/,IN_Statewide-KosciuskoCo,2011,-9587326,5018333,-28970,-9528326,5077333,30030,1411881816
349,IN_Statewide-LawrenceCo_2011/,IN_Statewide-LawrenceCo,2011,-9650294,4675689,-23340,-9603108,4722875,23846,1351445523
350,IN_Statewide-MarshallCo_2011/,IN_Statewide-MarshallCo,2011,-9626921,5035359,-24231,-9578045,5084235,24645,1248542354
351,IN_Statewide-MiamiCo_2011/,IN_Statewide-MiamiCo,2011,-9607187,4947619,-31987,-9542509,5012297,32691,1095404160
352,IN_Statewide-OrangeCo_2011/,IN_Statewide-OrangeCo,2011,-9650470,4634668,-22073,-9605442,4679696,22955,1260454827
353,IN_Statewide-PulaskiCo_2011/,IN_Statewide-PulaskiCo,2011,-9679074,4989971,-26800,-9624432,5044613,27842,1213426417
354,IN_Statewide-StJosephCo_2011/,IN_Statewide-StJosephCo,2011,-9633542,5073893,-27459,-9578246,5129189,27837,1362579795
355,IN_Statewide-StarkeCo_2011/,IN_Statewide-StarkeCo,2011,-9679014,5029374,-27209,-9624140,5084248,27665,920058816
356,IN_Statewide-TiptonCo_2011/,IN_Statewide-TiptonCo,2011,-9601524,4888537,-21427,-9557528,4932533,22569,703471902
357,IN_Statewide-WabashCo_2011/,IN_Statewide-WabashCo,2011,-9578025,4961819,-28036,-9521427,5018417,28562,1112486642
358,IN_Statewide-WashingtonCo_2011/,IN_Statewide-WashingtonCo,2011,-9609783,4635847,-26843,-9555083,4690547,27857,1530712866
359,IN_Statewide_B1_2017/,IN_Statewide_B1,2017,-9584122,5007337,-72537,-9438300,5153159,73285,23385074380
360,IN_Statewide_B2_2017/,IN_Statewide_B2,2017,-9582081,4919246,-71358,-9438587,5062740,72136,22244323164
361,IN_Statewide_Opt1_B1_2017/,IN_Statewide_Opt1_B1,2017,-9667339,4947454,-90030,-9486517,5128276,90792,27090200609
362,IN_Statewide_Opt1_B2_2017/,IN_Statewide_Opt1_B2,2017,-9615730,4820128,-87762,-9439430,4996428,88538,25944889149
363,IN_Statewide_Opt1_B3_2017/,IN_Statewide_Opt1_B3,2017,-9602811,4737695,-80649,-9440231,4900275,81931,57869774308
364,IN_Statewide_Opt1_B4_2017/,IN_Statewide_Opt1_B4,2017,-9616314,4646439,-88925,-9435882,4826871,91507,29242299480
365,IN_Statewide_Opt1_B5_2017/,IN_Statewide_Opt1_B5,2017,-9613115,4547487,-87671,-9435939,4724663,89505,26252669746
366,IN_Statewide_Opt2_B1_2017/,IN_Statewide_Opt2_B1,2017,-9747179,5001975,-61560,-9622823,5126331,62796,30477881176
367,IN_Statewide_Opt2_B2_2017/,IN_Statewide_Opt2_B2,2017,-9745541,4876565,-72787,-9599273,5022833,73481,28371060228
368,IN_Statewide_Opt2_B3_2017/,IN_Statewide_Opt2_B3,2017,-9744997,4777858,-72418,-9599503,4923352,73076,31037639561
369,IN_Statewide_Opt2_B4_2017/,IN_Statewide_Opt2_B4,2017,-9759929,4678653,-79596,-9600385,4838197,79948,36250288043
370,IN_Statewide_Opt2_B5_2017/,IN_Statewide_Opt2_B5,2017,-9769034,4549648,-84460,-9599934,4718748,84640,53399890309
371,IN_Statewide_Opt2_B6_2017/,IN_Statewide_Opt2_B6,2017,-9808976,4528249,-67292,-9673754,4663471,67930,32089764938
372,KS_Area1_2012/,KS_Area1,2012,-11376256,4436729,-122791,-11127402,4685583,126063,20795166575
373,KS_Area3-ButlerCo_2012/,KS_Area3-ButlerCo,2012,-10828757,4498609,-47970,-10731869,4595497,48918,8000519466
374,KS_Area3-NortheastA_2012/,KS_Area3-NortheastA,2012,-10733561,4681140,-112910,-10507037,4907664,113614,17669455965
375,KS_Area3-NortheastB_2012/,KS_Area3-NortheastB,2012,-10803979,4681276,-94273,-10614585,4870670,95121,13240025616
376,KS_Area3-Southeast_2012/,KS_Area3-Southeast,2012,-10660301,4436616,-101125,-10457369,4639548,101807,5379972877
377,KS_AtchinsonCo_2010/,KS_AtchinsonCo,2010,-10663437,4671554,-72960,-10516385,4818606,74092,2223799097
378,KS_BartonCo_2010/,KS_BartonCo,2010,-11026357,4610066,-34409,-10955815,4680608,36133,2266385560
379,KS_ChaseCo_2010/,KS_ChaseCo,2010,-10787603,4589635,-33797,-10718659,4658579,35147,2308340096
380,KS_Coffey_2010/,KS_Coffey,2010,-10684804,4584518,-29644,-10624362,4644960,30798,2114770645
381,KS_DickinsonCo_2010/,KS_DickinsonCo,2010,-10854580,4659416,-41420,-10770390,4743606,42770,2427102573
382,KS_DodgeCity_2010/,KS_DodgeCity,2010,-11145558,4526172,-13422,-11116854,4554876,15282,117375827
383,KS_DouglasCounty_2006/,KS_DouglasCounty,2006,-10631980,4682340,-25083,-10580968,4733352,25929,1195526405
384,KS_EllsworthCo_2010/,KS_EllsworthCo,2010,-10969448,4641747,-34558,-10898692,4712503,36198,1985748509
385,KS_Franklin_2010/,KS_Franklin,2010,-10899629,4366710,-586809,-10311027,4955312,1793,2363281856
386,KS_FtRiley_2006/,KS_FtRiley,2006,-10798881,4725596,-20235,-10757435,4767042,21211,455076826
387,KS_Geary_2010/,KS_Geary,2010,-10799739,4693146,-34352,-10729801,4763084,35586,1397194051
388,KS_HarveyCo2_2010/,KS_HarveyCo2,2010,-10880848,4552930,-34270,-10810852,4622926,35726,1387831220
389,KS_HarveyCo_2010/,KS_HarveyCo,2010,-10874585,4567187,-34221,-10804499,4637273,35865,436391566
390,KS_JacksonCo_2006/,KS_JacksonCo,2006,-10532711,4697773,-28587,-10474651,4755833,29473,1637579605
391,KS_JeffersonCo_2006/,KS_JeffersonCo,2006,-10646918,4725200,-28209,-10589632,4782486,29077,1442128799
392,KS_JewellCo_2010/,KS_JewellCo,2010,-10969208,4796383,-34596,-10898326,4867265,36286,2352351436
393,KS_JohnsonCo_2006/,KS_JohnsonCo,2006,-10581925,4679979,-24824,-10531419,4730485,25682,1212434469
394,KS_Leavenworth_2006/,KS_Leavenworth,2006,-10596166,4704858,-15080,-10565166,4735858,15920,110009465
395,KS_Leavenworth_2010/,KS_Leavenworth,2010,-10610292,4713204,-37061,-10535172,4788324,38059,2039783865
396,KS_LincolnCo_2010/,KS_LincolnCo,2010,-10964956,4695216,-32655,-10898070,4762102,34231,2056184502
397,KS_LyonCo_2010/,KS_LyonCo,2010,-10747625,4599544,-42717,-10660733,4686436,44175,2222931279
398,KS_Manhattan_2006/,KS_Manhattan,2006,-10792344,4719483,-28098,-10735174,4776653,29072,437014443
399,KS_MarionCo_2010/,KS_MarionCo,2010,-10848811,4588996,-40888,-10765429,4672378,42494,2651393433
400,KS_MarshallCo_2010/,KS_MarshallCo,2010,-10778654,4798869,-33067,-10711070,4866453,34517,2541618577
401,KS_McPhersonCo_2010/,KS_McPhersonCo,2010,-10906256,4599223,-34784,-10835236,4670243,36236,2419915263
402,KS_MiamiCo_2009/,KS_MiamiCo,2009,-10589666,4629087,-29704,-10529626,4689127,30336,2049588299
403,KS_MitchellCo_2010/,KS_MitchellCo,2010,-10966387,4746220,-33414,-10897913,4814694,35060,1930859403
